
Initial pcm(0x7EC0) Step = (0) /cnt=25 / F8 FF 31 22 21 02 00 33 56 B8 00 75 87 87 77 00 77 A9 45 55 00 66 55 56 45
;ADPCM5   Step  PcmCode
   17   39      0x7BD7
   17   39      0x7AB9
   17   38      0x799B
   19   38      0x7851
   19   42      0x7707
   17   42      0x7589
   17   41      0x740B
   19   41      0x7253
   1a   47      0x706D
   15   47      0x6EA9
   14   46      0x6D37
   14   46      0x6BE7
   13   45      0x6AE3
   12   45      0x6A39
   11   44      0x69D3
   12   44      0x693A
   11   43      0x68DF
   11   43      0x688B
   10   42      0x686F
   10   42      0x6856
   0   41      0x686F
   0   41      0x6886
   1   40      0x68CB
   1   40      0x690A
   2   39      0x6973
   2   39      0x69D2
   2   38      0x6A31
   3   38      0x6AA9
   5   37      0x6B67
   5   37      0x6C13
   7   36      0x6CFE
   9   36      0x6E0E
   b   44      0x6F57
   6   44      0x70E7
   6   43      0x7277
   6   43      0x73E3
   7   42      0x7587
   9   42      0x776B
   7   41      0x78E9
   9   41      0x7AA1
   8   43      0x7C2B
   7   43      0x7DCF
   6   42      0x7F3B
   8   42      0x80EC
   7   41      0x826A
   8   41      0x83F4
   8   43      0x857E
   7   43      0x8722
   7   42      0x88C6
   7   42      0x8A44
   7   41      0x8BC2
   6   41      0x8CEE
   6   40      0x8E1A
   6   40      0x8F2B
   5   39      0x9012
   5   39      0x90E4
   4   38      0x9190
   5   38      0x924E
   4   37      0x92EA
   3   37      0x9357
   1   36      0x9385
   10   36      0x9377
   12   35      0x9330
   13   35      0x92D5
   13   34      0x927A
   15   34      0x91F9
   13   33      0x91A8
   14   33      0x9148
   14   32      0x90E8
   14   32      0x9091
   15   31      0x9027
   17   31      0x8FA4
   18   33      0x8F0D
   19   33      0x8E41
   1a   39      0x8D5F
   15   39      0x8C8D
   16   38      0x8B95
   15   38      0x8AD7
   16   37      0x89F6
   15   37      0x894A
   15   36      0x889E
   16   36      0x87E4
   16   35      0x872A
   17   35      0x8667
   17   34      0x85A4
   18   34      0x84DB
   19   38      0x83FB
   16   38      0x831A
   16   37      0x8239
   15   37      0x818D
   17   36      0x80A2
   18   36      0x7FAE
   1a   42      0x7E81
   16   42      0x7D36
   18   44      0x7B85
   17   44      0x79B8
   18   46      0x77AC
   17   46      0x757D
   17   45      0x734E
   17   45      0x7150
   15   44      0x6FDA
   16   44      0x6E4A
   15   43      0x6CF8
   14   43      0x6BFC
   13   42      0x6B38
   13   42      0x6A86
   13   41      0x69D4
   12   41      0x6961
   11   40      0x691C
   10   40      0x6907
   10   39      0x68F2
   0   39      0x6905
   1   38      0x693E
   1   38      0x6971
   1   37      0x69A4
   2   37      0x69F2
   1   36      0x6A20
   4   36      0x6AA1
   3   35      0x6B04
   6   35      0x6BAD
   a   41      0x6CBF
   6   41      0x6DEB
   7   40      0x6F45
   9   40      0x70D5
   8   42      0x723B
   7   42      0x73B9
   7   41      0x7537
   8   41      0x76C1
   7   40      0x781B
   8   40      0x7981
   8   42      0x7AE7
   6   42      0x7C32
   7   41      0x7DB0
   7   41      0x7F0A
   8   43      0x8094
   6   43      0x8200
   6   42      0x836C
   7   42      0x84EA
   7   41      0x8668
   8   41      0x87F2
   8   43      0x897C
   6   43      0x8AE8
   7   42      0x8C8C
   7   42      0x8E0A
   6   41      0x8F55
   5   41      0x9053
   5   40      0x9151
   4   40      0x920E
   3   39      0x92A1
   2   39      0x9300
   1   38      0x9339
   1   38      0x936C
   1   37      0x939F
   10   37      0x9390
   10   36      0x9381
   11   36      0x9357
   12   35      0x9310
   14   35      0x929B
   14   34      0x9226
   16   34      0x918D
   17   33      0x90DD
   19   33      0x9011
   1b   41      0x8F1A
   15   41      0x8E1C
   14   40      0x8D4C
   16   40      0x8C3B
   16   39      0x8B2A
   17   39      0x8A0C
   17   38      0x88EE
   18   38      0x87C6
   19   42      0x867C
   15   42      0x8564
   15   41      0x844C
   16   41      0x8320
   15   40      0x8222
   16   40      0x8111
   15   39      0x802A
   16   39      0x7F32
   16   38      0x7E3A
   17   38      0x7D37
   17   37      0x7C34
   18   37      0x7B28
   18   39      0x7A1C
   17   39      0x78FE
   15   38      0x782C
   16   38      0x774B
   17   37      0x7648
   17   37      0x755D
   18   39      0x7451
   15   39      0x737F
   15   38      0x72AD
   17   38      0x71AA
   15   37      0x70EC
   16   37      0x7020
   15   36      0x6F74
   16   36      0x6EBA
   14   35      0x6E39
   14   35      0x6DC4
   12   34      0x6D83
   12   34      0x6D49
   10   33      0x6D3E
   11   33      0x6D1F
   1   32      0x6D3E
   3   32      0x6D81
   4   31      0x6DD8
 
Initial pcm(0x6E40) Step = (31) /cnt=150 / 00 A9 66 78 88 00 87 77 88 77 00 78 79 98 55 00 56 57 56 55 00 54 53 33 02 FE 01 22 53 98 FF 87 87 77 A9 FF 65 66 86 76 FF A8 65 56 55 FF 43 34 23 00 01 10 12 23 54 00 95 76 89 77 00 89 87 65 56 00 66 77 78 78 80 68 55 24 02 FF 10 42 65 A7 FF 86 77 89 87 FF 56 67 67 76 FF 76 79 89 66 FF 55 44 24 11 00 11 43 65 98 00 96 66 88 78 00 88 67 77 77 00 77 77 76 56 C0 35 24 00 22 FF 52 87 88 97 FF 66 98 66 77 FF 87 66 76 77 FF 67 67 67 55 07 13 02 32 76
;ADPCM5   Step  PcmCode
  9   31      0x6EE8
   a   37      0x6FA2
   6   37      0x706E
   6   36      0x713A
   8   36      0x722E
   7   35      0x7304
   8   35      0x73E2
   8   37      0x74C0
   7   37      0x75AB
   8   39      0x76B7
   7   39      0x77D5
   7   38      0x78F3
   8   38      0x7A1B
   8   40      0x7B43
   7   40      0x7C7E
   7   39      0x7DB9
   8   39      0x7EFF
   7   38      0x801D
   9   38      0x8167
   7   37      0x826A
   8   37      0x8376
   9   41      0x84A1
   5   41      0x859F
   5   40      0x869D
   6   40      0x87AE
   5   39      0x8895
   7   39      0x89B3
   5   38      0x8A85
   6   38      0x8B66
   5   37      0x8C24
   5   37      0x8CD0
   5   36      0x8D7C
   4   36      0x8DFD
   5   35      0x8E9A
   3   35      0x8EF5
   5   34      0x8F84
   3   34      0x8FD5
   3   33      0x9026
   2   33      0x905B
   0   32      0x9065
   1   32      0x9081
   10   31      0x9078
   12   31      0x904D
   12   30      0x9022
   13   30      0x8FEA
   15   29      0x8F91
   18   29      0x8F14
   19   33      0x8E89
   17   33      0x8DE9
   18   35      0x8D32
   17   35      0x8C6F
   18   37      0x8B91
   17   37      0x8AA6
   17   36      0x89BB
   19   36      0x88AB
   1a   42      0x877E
   15   42      0x8666
   16   41      0x851B
   16   41      0x83EF
   16   40      0x82C3
   16   40      0x81B2
   18   42      0x804C
   16   42      0x7F01
   17   41      0x7D83
   18   41      0x7BF9
   1a   47      0x7A13
   15   47      0x784F
   16   46      0x7639
   16   46      0x7454
   15   45      0x72BA
   15   45      0x7144
   15   44      0x6FCE
   13   44      0x6EF8
   14   43      0x6DE3
   14   43      0x6CE7
   13   42      0x6C23
   13   42      0x6B71
   12   41      0x6AF2
   10   41      0x6ADB
   10   40      0x6AC4
   10   40      0x6AAF
   1   39      0x6AEE
   2   39      0x6B4D
   1   38      0x6B86
   3   38      0x6BFE
   2   37      0x6C54
   4   37      0x6CE1
   5   36      0x6D8D
   5   36      0x6E2A
   9   40      0x6F3A
   6   40      0x704B
   7   39      0x7186
   9   39      0x72F2
   8   41      0x7438
   7   41      0x7592
   7   40      0x76EC
   9   40      0x787C
   8   42      0x79E2
   7   42      0x7B60
   8   44      0x7D11
   5   44      0x7E63
   6   43      0x7FF3
   6   43      0x815F
   5   42      0x8293
   6   42      0x83DE
   6   41      0x8529
   7   41      0x8683
   7   40      0x87DD
   8   40      0x8943
   7   39      0x8A7E
   8   39      0x8BC4
   7   38      0x8CE2
   8   38      0x8E0A
   6   37      0x8EEB
   5   37      0x8F97
   5   36      0x9043
   4   36      0x90C4
   2   35      0x910B
   2   35      0x914C
   10   34      0x913F
   10   34      0x9134
   11   33      0x9112
   12   33      0x90DD
   14   32      0x907D
   15   32      0x9013
   16   31      0x8F95
   17   31      0x8F12
   1a   37      0x8E58
   16   37      0x8D8C
   18   39      0x8C80
   17   39      0x8B62
   17   38      0x8A44
   19   38      0x88FA
   18   40      0x87D2
   17   40      0x8697
   18   42      0x8531
   16   42      0x83E6
   15   41      0x82CE
   17   41      0x8174
   16   40      0x8048
   17   40      0x7F0D
   16   39      0x7DFC
   16   39      0x7D04
   17   38      0x7BE6
   16   38      0x7B05
   17   37      0x7A02
   19   37      0x78D7
   17   36      0x77EC
   19   36      0x76DC
   18   38      0x75E8
   16   38      0x7507
   16   37      0x7426
   15   37      0x737A
   15   36      0x72CE
   14   36      0x724D
   14   35      0x71CC
   14   35      0x7157
   12   34      0x7116
   11   34      0x70F4
   11   33      0x70D2
   1   33      0x70F1
   1   32      0x7110
   3   32      0x7153
   4   31      0x71AA
   5   31      0x720A
   6   30      0x727C
   8   30      0x7306
   9   34      0x73A0
   6   34      0x7439
   9   38      0x7519
   6   38      0x75FA
   6   37      0x76DB
   8   37      0x77E7
   8   39      0x78F3
   8   39      0x7A39
   7   38      0x7B57
   8   38      0x7C7F
   8   40      0x7DA7
   7   40      0x7EE2
   6   39      0x7FF3
   7   39      0x8111
   7   38      0x822F
   7   38      0x8332
   7   37      0x8435
   7   37      0x8520
   7   36      0x860B
   7   36      0x86E1
   7   35      0x87B7
   6   35      0x8860
   7   34      0x8923
   6   34      0x89BC
   5   33      0x8A3D
   5   33      0x8AB2
   3   32      0x8AFC
   4   32      0x8B53
   2   31      0x8B83
   0   31      0x8B8B
   0   30      0x8B93
   12   30      0x8B6B
   12   29      0x8B43
   12   29      0x8B1F
   15   28      0x8ACF
   17   28      0x8A6D
   18   30      0x89FC
   18   30      0x8972
   18   32      0x88E8
   17   32      0x8857
   19   36      0x879E
   16   36      0x86E4
   16   35      0x862A
   18   35      0x854C
   19   39      0x8454
   16   39      0x835C
   16   38      0x8264
   17   38      0x8161
   17   37      0x805E
   17   37      0x7F73
   18   39      0x7E67
   16   39      0x7D6F
   16   38      0x7C77
   16   38      0x7B96
   17   37      0x7A93
   17   37      0x79A8
   17   36      0x78BD
   17   36      0x77E7
   16   35      0x772D
   17   35      0x766A
   16   34      0x75C1
   17   34      0x7511
   16   33      0x7478
   15   33      0x7403
   15   32      0x738E
   13   32      0x734B
   11   31      0x732F
   12   31      0x7304
   0   30      0x730C
   2   30      0x7334
   3   29      0x736C
   6   29      0x73CB
   7   28      0x7438
 
Initial pcm(0x74C0) Step = (28) /cnt=150 / 00 C9 55 76 77 00 98 66 77 77 00 87 56 66 55 00 44 23 22 01 FF 20 44 97 66 FF 8A 89 88 66 FF 77 77 89 67 FF 67 67 56 55 0F 13 02 20 33 00 77 A9 76 98 00 77 98 65 66 00 67 67 67 57 00 57 46 34 13 FF 00 33 86 87 FF 88 78 8A 78 FF AA 64 55 56 FF 65 55 35 23 07 01 00 20 63 00 87 87 76 88 00 78 88 67 77 00 77 77 78 65 E0 45 04 01 11 FF 65 A7 65 88 FF 87 77 87 76 FF 77 68 78 77 FF 65 25 14 12 00 22 74 76 CC 00 65 76 98 65 00 56 67 87 55 00 45 35 34 23
;ADPCM5   Step  PcmCode
  9   28      0x753E
   c   38      0x75E4
   5   38      0x76A2
   5   37      0x7760
   6   37      0x782C
   7   36      0x7917
   7   36      0x79ED
   7   35      0x7AC3
   8   35      0x7BA1
   9   39      0x7C99
   6   39      0x7D91
   6   38      0x7E89
   7   38      0x7F8C
   7   37      0x808F
   7   37      0x817A
   7   36      0x8265
   7   36      0x833B
   8   38      0x842F
   6   38      0x8510
   5   37      0x85CE
   6   37      0x869A
   6   36      0x8766
   5   36      0x8803
   5   35      0x88A0
   4   35      0x8915
   4   34      0x898A
   3   34      0x89DB
   2   33      0x8A15
   2   33      0x8A4A
   2   32      0x8A7F
   1   32      0x8A9B
   0   31      0x8AA4
   10   31      0x8A9C
   12   30      0x8A71
   14   30      0x8A28
   14   29      0x89DF
   17   29      0x8972
   19   33      0x88E7
   16   33      0x885C
   16   32      0x87D1
   1a   32      0x8704
   18   34      0x865E
   19   34      0x857E
   18   36      0x84B5
   18   36      0x83C1
   18   38      0x82CD
   16   38      0x81EC
   16   37      0x810B
   17   37      0x8020
   17   36      0x7F35
   17   36      0x7E5F
   17   35      0x7D89
   19   35      0x7C91
   18   37      0x7BB3
   17   37      0x7AC8
   16   36      0x79FC
   17   36      0x7926
   16   35      0x786C
   17   35      0x77A9
   16   34      0x7700
   16   34      0x7667
   15   33      0x75E6
   15   33      0x7571
   15   32      0x74FC
   13   32      0x74B9
   11   31      0x749D
   12   31      0x7472
   10   30      0x746A
   0   30      0x7472
   2   29      0x749A
   3   29      0x74CC
   3   28      0x74FE
   7   28      0x7560
   7   27      0x75C2
   9   27      0x7635
   a   33      0x76B4
   6   33      0x773F
   7   32      0x77DF
   8   32      0x7885
   9   36      0x793E
   7   36      0x7A14
   7   35      0x7AEA
   8   35      0x7BC8
   9   39      0x7CC0
   5   39      0x7D92
   6   38      0x7E8A
   6   38      0x7F6B
   6   37      0x804C
   7   37      0x8137
   6   36      0x8203
   7   36      0x82D9
   6   35      0x8393
   7   35      0x8456
   6   34      0x84FF
   7   34      0x85AF
   5   33      0x8630
   7   33      0x86D0
   5   32      0x8745
   6   32      0x87C3
   4   31      0x881A
   4   31      0x8869
   3   30      0x88A5
   3   30      0x88DD
   1   29      0x88F5
   10   29      0x88EE
   10   28      0x88E7
   13   28      0x88BA
   13   27      0x888D
   16   27      0x883F
   18   29      0x87D8
   17   29      0x876B
   18   31      0x86EE
   18   31      0x8657
   18   33      0x85C0
   18   33      0x8509
   17   32      0x8469
   1a   32      0x839C
   18   34      0x82F6
   18   34      0x822D
   17   33      0x817D
   1a   33      0x809B
   1a   39      0x7FB9
   14   39      0x7F0D
   16   38      0x7E15
   15   38      0x7D57
   15   37      0x7C99
   16   37      0x7BCD
   15   36      0x7B21
   15   36      0x7A84
   16   35      0x79CA
   15   35      0x793B
   15   34      0x78AC
   15   34      0x782B
   13   33      0x77DA
   13   33      0x7790
   12   32      0x775B
   11   32      0x773F
   10   31      0x7736
   10   31      0x772E
   0   30      0x7736
   0   30      0x773E
   2   29      0x7766
   3   29      0x7798
   6   28      0x77F7
   7   28      0x7859
   8   30      0x78CA
   7   30      0x7943
   8   32      0x79CD
   6   32      0x7A4B
   7   31      0x7ADC
   8   31      0x7B73
   8   33      0x7C0A
   8   33      0x7CC1
   7   32      0x7D61
   8   32      0x7E07
   8   34      0x7EAD
   7   34      0x7F5D
   6   33      0x7FF6
   7   33      0x8096
   7   32      0x8136
   7   32      0x81C7
   7   31      0x8258
   7   31      0x82DB
   7   30      0x835E
   8   30      0x83E8
   7   29      0x8461
   5   29      0x84B1
   6   28      0x8510
   5   28      0x8558
   4   27      0x8593
   4   27      0x85C9
   0   26      0x85CF
   1   26      0x85DF
   10   25      0x85DA
   11   25      0x85CB
   11   24      0x85BC
   15   24      0x858B
   16   23      0x8551
   17   23      0x8514
   1a   29      0x84BE
   15   29      0x846E
   16   28      0x840F
   18   28      0x839E
   18   30      0x832D
   17   30      0x82B4
   18   32      0x822A
   17   32      0x8199
   17   31      0x8108
   17   31      0x8085
   18   33      0x7FEE
   16   33      0x7F63
   17   32      0x7EC3
   17   32      0x7E32
   17   31      0x7DA1
   18   31      0x7D0A
   16   30      0x7C98
   18   30      0x7C0E
   17   29      0x7B95
   17   29      0x7B28
   17   28      0x7ABB
   15   28      0x7A73
   16   27      0x7A1E
   15   27      0x79DC
   12   26      0x79BE
   14   26      0x798D
   11   25      0x797D
   12   25      0x7964
   11   24      0x7955
   2   24      0x796B
   2   23      0x7981
   4   23      0x79A6
   7   22      0x79E3
   6   22      0x7A13
   7   21      0x7A4A
   c   21      0x7A9F
   c   31      0x7AF4
   5   31      0x7B54
   6   30      0x7BC6
   6   30      0x7C2F
   7   29      0x7CA8
   8   29      0x7D25
   9   33      0x7DB0
   5   33      0x7E25
   6   32      0x7EB0
   6   32      0x7F2E
   5   31      0x7F98
   7   31      0x801B
   6   30      0x808D
   7   30      0x8106
   8   32      0x8190
   5   32      0x81FA
   5   31      0x8264
   5   31      0x82C4
   4   30      0x8313
   5   30      0x836C
   3   29      0x83A4
   4   29      0x83E6
   3   28      0x8418
   3   28      0x8445
   2   27      0x8465
 
Initial pcm(0x84C0) Step = (27) /cnt=55 / FF 04 21 43 77 FF A8 65 77 97 FF 56 67 76 67 FF 67 56 46 44 0F 33 21 21 22 00 76 86 A8 65 00 74 78 97 76 00 56 57 66 76 00 56 46 25 30 FA 00 50 54 75 FF 87 BB 43 57
;ADPCM5   Step  PcmCode
  14   27      0x848A
   10   26      0x8484
   11   26      0x8474
   12   25      0x8459
   13   25      0x8436
   14   24      0x8409
   17   24      0x83C6
   17   23      0x8383
   18   23      0x833D
   1a   29      0x82E7
   15   29      0x8297
   16   28      0x8238
   17   28      0x81D6
   17   27      0x8174
   17   27      0x811A
   19   31      0x80A7
   16   31      0x8035
   15   30      0x7FD5
   17   30      0x7F5C
   16   29      0x7EF3
   16   29      0x7E94
   17   28      0x7E27
   17   28      0x7DC5
   16   27      0x7D70
   17   27      0x7D16
   16   26      0x7CC8
   16   26      0x7C81
   15   25      0x7C45
   16   25      0x7C04
   14   24      0x7BD7
   14   24      0x7BAF
   14   23      0x7B87
   13   23      0x7B6B
   13   22      0x7B4F
   11   22      0x7B45
   12   21      0x7B33
   1   21      0x7B3C
   2   20      0x7B4C
   2   20      0x7B5B
   2   19      0x7B6A
   6   19      0x7B8D
   7   18      0x7BB5
   6   18      0x7BD5
